年度,RawData,Source_URL
2007年度,番号位置氏名ふりがな学年都道府県学校名身長体重1PR(1)中村 結平なかむら ゆうへい3岩手釜石工業1731132PR(1)楢山 直幸ならやま なおゆき3岩手盛岡工業1771043HO鈴木 亮大郎すずき りょうたろう3宮城仙台育英1751024HO郡司 裕介ぐんじ ゆうすけ3秋田秋田175825PR(3)小野 慎介おの しんすけ3千葉流経大柏181996PR(3)田中 圭一たなか けいいち3佐賀佐賀工業1821147LO新関 世志輝にいぜき よしき3山形酒田工業191948LO藤長 拓巳ふじなが たくみ3富山砺波高校197969LO南 善晴みなみ よしはる3大分大分舞鶴1878510FL/NO8明本 大樹あけもと だいき3神奈川桐蔭学園1748211FL/NO8三輪谷 悟士みわたに さとし3茨城茗溪学園1878112FL/NO8土屋 鷹一郎つちやよういちろう3東京國學院久我山1868813FL/NO8小山田 岳おやまだ たけし3京都伏見工業1828314FL/NO8山下 昂大やました こうた3福岡東福岡1809015SH滑川 剛人なめかわ たけひと3神奈川桐蔭学園1646316SH横山 隼大よこやま はやた3愛知春日丘1818317SO小樋山 樹こひやま しげる3兵庫関西学院1697118SO南橋 直哉みなみはし なおや3京都伏見工業1757419CTB西田 悠人にしだ ゆうと3大阪啓光学園1747620CTB仲宗根 健太なかそね けんた3神奈川桐蔭学園1808621CTB中野 裕太なかの ゆうた3福岡東筑1808022WTB/FB正海 智大しょうかい ともひろ3福岡東福岡1867623WTB/FB鶴ヶ崎 好昭つるがさき よしあき3青森三沢商1838624WTB/FB伊藤 拓巳いとう たくみ3東京國學院久我山1788425WTB/FB井口 剛志いぐち つよし3京都伏見工業1807226WTB/FB竹下 祥平たけした しょうへい3福岡東福岡17772 | 番号 | 位置 | 氏名 | ふりがな | 学年 | 都道府県 | 学校名 | 身長 | 体重 | 1 | PR(1) | 中村 結平 | なかむら ゆうへい | 3 | 岩手 | 釜石工業 | 173 | 113 | 2 | PR(1) | 楢山 直幸 | ならやま なおゆき | 3 | 岩手 | 盛岡工業 | 177 | 104 | 3 | HO | 鈴木 亮大郎 | すずき りょうたろう | 3 | 宮城 | 仙台育英 | 175 | 102 | 4 | HO | 郡司 裕介 | ぐんじ ゆうすけ | 3 | 秋田 | 秋田 | 175 | 82 | 5 | PR(3) | 小野 慎介 | おの しんすけ | 3 | 千葉 | 流経大柏 | 181 | 99 | 6 | PR(3) | 田中 圭一 | たなか けいいち | 3 | 佐賀 | 佐賀工業 | 182 | 114 | 7 | LO | 新関 世志輝 | にいぜき よしき | 3 | 山形 | 酒田工業 | 191 | 94 | 8 | LO | 藤長 拓巳 | ふじなが たくみ | 3 | 富山 | 砺波高校 | 197 | 96 | 9 | LO | 南 善晴 | みなみ よしはる | 3 | 大分 | 大分舞鶴 | 187 | 85 | 10 | FL/NO8 | 明本 大樹 | あけもと だいき | 3 | 神奈川 | 桐蔭学園 | 174 | 82 | 11 | FL/NO8 | 三輪谷 悟士 | みわたに さとし | 3 | 茨城 | 茗溪学園 | 187 | 81 | 12 | FL/NO8 | 土屋 鷹一郎 | つちやよういちろう | 3 | 東京 | 國學院久我山 | 186 | 88 | 13 | FL/NO8 | 小山田 岳 | おやまだ たけし | 3 | 京都 | 伏見工業 | 182 | 83 | 14 | FL/NO8 | 山下 昂大 | やました こうた | 3 | 福岡 | 東福岡 | 180 | 90 | 15 | SH | 滑川 剛人 | なめかわ たけひと | 3 | 神奈川 | 桐蔭学園 | 164 | 63 | 16 | SH | 横山 隼大 | よこやま はやた | 3 | 愛知 | 春日丘 | 181 | 83 | 17 | SO | 小樋山 樹 | こひやま しげる | 3 | 兵庫 | 関西学院 | 169 | 71 | 18 | SO | 南橋 直哉 | みなみはし なおや | 3 | 京都 | 伏見工業 | 175 | 74 | 19 | CTB | 西田 悠人 | にしだ ゆうと | 3 | 大阪 | 啓光学園 | 174 | 76 | 20 | CTB | 仲宗根 健太 | なかそね けんた | 3 | 神奈川 | 桐蔭学園 | 180 | 86 | 21 | CTB | 中野 裕太 | なかの ゆうた | 3 | 福岡 | 東筑 | 180 | 80 | 22 | WTB/FB | 正海 智大 | しょうかい ともひろ | 3 | 福岡 | 東福岡 | 186 | 76 | 23 | WTB/FB | 鶴ヶ崎 好昭 | つるがさき よしあき | 3 | 青森 | 三沢商 | 183 | 86 | 24 | WTB/FB | 伊藤 拓巳 | いとう たくみ | 3 | 東京 | 國學院久我山 | 178 | 84 | 25 | WTB/FB | 井口 剛志 | いぐち つよし | 3 | 京都 | 伏見工業 | 180 | 72 | 26 | WTB/FB | 竹下 祥平 | たけした しょうへい | 3 | 福岡 | 東福岡 | 177 | 72,https://www.rugby-japan.jp/news/5543
2007年度,番号 | 位置 | 氏名 | ふりがな | 学年 | 都道府県 | 学校名 | 身長 | 体重,https://www.rugby-japan.jp/news/5543
2007年度,1 | PR(1) | 中村 結平 | なかむら ゆうへい | 3 | 岩手 | 釜石工業 | 173 | 113,https://www.rugby-japan.jp/news/5543
2007年度,2 | PR(1) | 楢山 直幸 | ならやま なおゆき | 3 | 岩手 | 盛岡工業 | 177 | 104,https://www.rugby-japan.jp/news/5543
2007年度,3 | HO | 鈴木 亮大郎 | すずき りょうたろう | 3 | 宮城 | 仙台育英 | 175 | 102,https://www.rugby-japan.jp/news/5543
2007年度,4 | HO | 郡司 裕介 | ぐんじ ゆうすけ | 3 | 秋田 | 秋田 | 175 | 82,https://www.rugby-japan.jp/news/5543
2007年度,5 | PR(3) | 小野 慎介 | おの しんすけ | 3 | 千葉 | 流経大柏 | 181 | 99,https://www.rugby-japan.jp/news/5543
2007年度,6 | PR(3) | 田中 圭一 | たなか けいいち | 3 | 佐賀 | 佐賀工業 | 182 | 114,https://www.rugby-japan.jp/news/5543
2007年度,7 | LO | 新関 世志輝 | にいぜき よしき | 3 | 山形 | 酒田工業 | 191 | 94,https://www.rugby-japan.jp/news/5543
2007年度,8 | LO | 藤長 拓巳 | ふじなが たくみ | 3 | 富山 | 砺波高校 | 197 | 96,https://www.rugby-japan.jp/news/5543
2007年度,9 | LO | 南 善晴 | みなみ よしはる | 3 | 大分 | 大分舞鶴 | 187 | 85,https://www.rugby-japan.jp/news/5543
2007年度,10 | FL/NO8 | 明本 大樹 | あけもと だいき | 3 | 神奈川 | 桐蔭学園 | 174 | 82,https://www.rugby-japan.jp/news/5543
2007年度,11 | FL/NO8 | 三輪谷 悟士 | みわたに さとし | 3 | 茨城 | 茗溪学園 | 187 | 81,https://www.rugby-japan.jp/news/5543
2007年度,12 | FL/NO8 | 土屋 鷹一郎 | つちやよういちろう | 3 | 東京 | 國學院久我山 | 186 | 88,https://www.rugby-japan.jp/news/5543
2007年度,13 | FL/NO8 | 小山田 岳 | おやまだ たけし | 3 | 京都 | 伏見工業 | 182 | 83,https://www.rugby-japan.jp/news/5543
2007年度,14 | FL/NO8 | 山下 昂大 | やました こうた | 3 | 福岡 | 東福岡 | 180 | 90,https://www.rugby-japan.jp/news/5543
2007年度,15 | SH | 滑川 剛人 | なめかわ たけひと | 3 | 神奈川 | 桐蔭学園 | 164 | 63,https://www.rugby-japan.jp/news/5543
2007年度,16 | SH | 横山 隼大 | よこやま はやた | 3 | 愛知 | 春日丘 | 181 | 83,https://www.rugby-japan.jp/news/5543
2007年度,17 | SO | 小樋山 樹 | こひやま しげる | 3 | 兵庫 | 関西学院 | 169 | 71,https://www.rugby-japan.jp/news/5543
2007年度,18 | SO | 南橋 直哉 | みなみはし なおや | 3 | 京都 | 伏見工業 | 175 | 74,https://www.rugby-japan.jp/news/5543
2007年度,19 | CTB | 西田 悠人 | にしだ ゆうと | 3 | 大阪 | 啓光学園 | 174 | 76,https://www.rugby-japan.jp/news/5543
2007年度,20 | CTB | 仲宗根 健太 | なかそね けんた | 3 | 神奈川 | 桐蔭学園 | 180 | 86,https://www.rugby-japan.jp/news/5543
2007年度,21 | CTB | 中野 裕太 | なかの ゆうた | 3 | 福岡 | 東筑 | 180 | 80,https://www.rugby-japan.jp/news/5543
2007年度,22 | WTB/FB | 正海 智大 | しょうかい ともひろ | 3 | 福岡 | 東福岡 | 186 | 76,https://www.rugby-japan.jp/news/5543
2007年度,23 | WTB/FB | 鶴ヶ崎 好昭 | つるがさき よしあき | 3 | 青森 | 三沢商 | 183 | 86,https://www.rugby-japan.jp/news/5543
2007年度,24 | WTB/FB | 伊藤 拓巳 | いとう たくみ | 3 | 東京 | 國學院久我山 | 178 | 84,https://www.rugby-japan.jp/news/5543
2007年度,25 | WTB/FB | 井口 剛志 | いぐち つよし | 3 | 京都 | 伏見工業 | 180 | 72,https://www.rugby-japan.jp/news/5543
2007年度,26 | WTB/FB | 竹下 祥平 | たけした しょうへい | 3 | 福岡 | 東福岡 | 177 | 72,https://www.rugby-japan.jp/news/5543
2007年度,団長前田 嘉昭大阪府立阿倍野高校副団長瀧林 賢次大阪市立都島工業高校監督田中 克己天理高校コーチ松井 英幸流通経済大学付属柏高校コーチ武生 博幸大分県立由布高校総務榎本 孝二大阪府立千里高校ドクター(前半)宗本 充済生会奈良病院ドクター(後半)杉本 和也済生会奈良病院トレーナー吉田 一郎川本整形外科 | 団長 | 前田 嘉昭 | 大阪府立阿倍野高校 | 副団長 | 瀧林 賢次 | 大阪市立都島工業高校 | 監督 | 田中 克己 | 天理高校 | コーチ | 松井 英幸 | 流通経済大学付属柏高校 | コーチ | 武生 博幸 | 大分県立由布高校 | 総務 | 榎本 孝二 | 大阪府立千里高校 | ドクター(前半) | 宗本 充 | 済生会奈良病院 | ドクター(後半) | 杉本 和也 | 済生会奈良病院 | トレーナー | 吉田 一郎 | 川本整形外科,https://www.rugby-japan.jp/news/5543
2007年度,団長 | 前田 嘉昭 | 大阪府立阿倍野高校,https://www.rugby-japan.jp/news/5543
2007年度,副団長 | 瀧林 賢次 | 大阪市立都島工業高校,https://www.rugby-japan.jp/news/5543
2007年度,監督 | 田中 克己 | 天理高校,https://www.rugby-japan.jp/news/5543
2007年度,コーチ | 松井 英幸 | 流通経済大学付属柏高校,https://www.rugby-japan.jp/news/5543
2007年度,コーチ | 武生 博幸 | 大分県立由布高校,https://www.rugby-japan.jp/news/5543
2007年度,総務 | 榎本 孝二 | 大阪府立千里高校,https://www.rugby-japan.jp/news/5543
2007年度,ドクター(前半) | 宗本 充 | 済生会奈良病院,https://www.rugby-japan.jp/news/5543
2007年度,ドクター(後半) | 杉本 和也 | 済生会奈良病院,https://www.rugby-japan.jp/news/5543
2007年度,トレーナー | 吉田 一郎 | 川本整形外科,https://www.rugby-japan.jp/news/5543
2009年度,ポジション氏名ふりがな県学校名学年身長体重生年月日PR(1)石澤  輝いしざわ ひかる東京東京317710591.05.12PR(1)竹井 勝彦たけい かつひこ奈良御所実業317210092.02.15PR(3)笠井 大吉かさい だいきち秋田秋田工業318310991.06.09PR(3)垣永 真之介かきなが しんのすけ福岡東福岡317911291.12.19HO須藤 拓輝すとう たくる東京國學院久我山31719191.11.15HO圓生 正義まるみ まさよし大阪常翔学園31769691.04.10LO(4)秋山 陽路あきやま ようじ徳島貞光工業31889692.02.06LO(4)黒木 東星くろき とうせい福岡東福岡31858790.09.13LO(5)新谷 勇太しんや ゆうた山梨日川31849491.08.23LO(5)芦谷 勇帆あしや ゆうほ京都伏見工業31909091.07.02FL(6)粕谷 俊輔かすや しゅんすけ埼玉浦和31818491.11.19FL(7)高森 一輝たかもり かずき千葉流通経済大学付属柏31788891.08.13FL(7)庭井 祐輔にわい ゆうすけ兵庫報徳学園31739391.10.22NO8金  正奎きん しょうけい大阪常翔啓光31768991.10.03SH内田 啓介うちだ けいすけ京都伏見工業31777692.02.22SH香山 良太かやま りょうた福岡東福岡31666991.04.06SO下地 大朋しもぢ ひろとも広島尾道31738091.12.01CTB(12)トニシオ・バイフTonisio VAIHU石川日本航空石川31759891.02.12CTB(12)布巻 峻介ぬのまき しゅんすけ福岡東福岡21788492.07.13CTB(13)畑中 進吾はたなか しんご大阪東海大学付属仰星31708391.05.24CTB(13)野田 滉貴のだ こうき長崎長崎南山31757991.04.08WTB(11)竹中  祥たけなか しょう神奈川桐蔭学園21758392.08.12WTB(14)児玉 健太郎こだま けんたろう福岡小倉31827592.01.28WTB(14)小原 政佑こはら せいゆう大阪東海大学付属仰星21828292.08.28FB竹田 宜純たけだ よしずみ奈良御所実業31808691.04.29FB松島 幸太朗まつしま こうたろう神奈川桐蔭学園21747793.02.26 | ポジション | 氏名 | ふりがな | 県 | 学校名 | 学年 | 身長 | 体重 | 生年月日 | PR(1) | 石澤  輝 | いしざわ ひかる | 東京 | 東京 | 3 | 177 | 105 | 91.05.12 | PR(1) | 竹井 勝彦 | たけい かつひこ | 奈良 | 御所実業 | 3 | 172 | 100 | 92.02.15 | PR(3) | 笠井 大吉 | かさい だいきち | 秋田 | 秋田工業 | 3 | 183 | 109 | 91.06.09 | PR(3) | 垣永 真之介 | かきなが しんのすけ | 福岡 | 東福岡 | 3 | 179 | 112 | 91.12.19 | HO | 須藤 拓輝 | すとう たくる | 東京 | 國學院久我山 | 3 | 171 | 91 | 91.11.15 | HO | 圓生 正義 | まるみ まさよし | 大阪 | 常翔学園 | 3 | 176 | 96 | 91.04.10 | LO(4) | 秋山 陽路 | あきやま ようじ | 徳島 | 貞光工業 | 3 | 188 | 96 | 92.02.06 | LO(4) | 黒木 東星 | くろき とうせい | 福岡 | 東福岡 | 3 | 185 | 87 | 90.09.13 | LO(5) | 新谷 勇太 | しんや ゆうた | 山梨 | 日川 | 3 | 184 | 94 | 91.08.23 | LO(5) | 芦谷 勇帆 | あしや ゆうほ | 京都 | 伏見工業 | 3 | 190 | 90 | 91.07.02 | FL(6) | 粕谷 俊輔 | かすや しゅんすけ | 埼玉 | 浦和 | 3 | 181 | 84 | 91.11.19 | FL(7) | 高森 一輝 | たかもり かずき | 千葉 | 流通経済大学付属柏 | 3 | 178 | 88 | 91.08.13 | FL(7) | 庭井 祐輔 | にわい ゆうすけ | 兵庫 | 報徳学園 | 3 | 173 | 93 | 91.10.22 | NO8 | 金  正奎 | きん しょうけい | 大阪 | 常翔啓光 | 3 | 176 | 89 | 91.10.03 | SH | 内田 啓介 | うちだ けいすけ | 京都 | 伏見工業 | 3 | 177 | 76 | 92.02.22 | SH | 香山 良太 | かやま りょうた | 福岡 | 東福岡 | 3 | 166 | 69 | 91.04.06 | SO | 下地 大朋 | しもぢ ひろとも | 広島 | 尾道 | 3 | 173 | 80 | 91.12.01 | CTB(12) | トニシオ・バイフ | Tonisio VAIHU | 石川 | 日本航空石川 | 3 | 175 | 98 | 91.02.12 | CTB(12) | 布巻 峻介 | ぬのまき しゅんすけ | 福岡 | 東福岡 | 2 | 178 | 84 | 92.07.13 | CTB(13) | 畑中 進吾 | はたなか しんご | 大阪 | 東海大学付属仰星 | 3 | 170 | 83 | 91.05.24 | CTB(13) | 野田 滉貴 | のだ こうき | 長崎 | 長崎南山 | 3 | 175 | 79 | 91.04.08 | WTB(11) | 竹中  祥 | たけなか しょう | 神奈川 | 桐蔭学園 | 2 | 175 | 83 | 92.08.12 | WTB(14) | 児玉 健太郎 | こだま けんたろう | 福岡 | 小倉 | 3 | 182 | 75 | 92.01.28 | WTB(14) | 小原 政佑 | こはら せいゆう | 大阪 | 東海大学付属仰星 | 2 | 182 | 82 | 92.08.28 | FB | 竹田 宜純 | たけだ よしずみ | 奈良 | 御所実業 | 3 | 180 | 86 | 91.04.29 | FB | 松島 幸太朗 | まつしま こうたろう | 神奈川 | 桐蔭学園 | 2 | 174 | 77 | 93.02.26,https://www.rugby-japan.jp/news/4227
2009年度,ポジション | 氏名 | ふりがな | 県 | 学校名 | 学年 | 身長 | 体重 | 生年月日,https://www.rugby-japan.jp/news/4227
2009年度,PR(1) | 石澤  輝 | いしざわ ひかる | 東京 | 東京 | 3 | 177 | 105 | 91.05.12,https://www.rugby-japan.jp/news/4227
2009年度,PR(1) | 竹井 勝彦 | たけい かつひこ | 奈良 | 御所実業 | 3 | 172 | 100 | 92.02.15,https://www.rugby-japan.jp/news/4227
2009年度,PR(3) | 笠井 大吉 | かさい だいきち | 秋田 | 秋田工業 | 3 | 183 | 109 | 91.06.09,https://www.rugby-japan.jp/news/4227
2009年度,PR(3) | 垣永 真之介 | かきなが しんのすけ | 福岡 | 東福岡 | 3 | 179 | 112 | 91.12.19,https://www.rugby-japan.jp/news/4227
2009年度,HO | 須藤 拓輝 | すとう たくる | 東京 | 國學院久我山 | 3 | 171 | 91 | 91.11.15,https://www.rugby-japan.jp/news/4227
2009年度,HO | 圓生 正義 | まるみ まさよし | 大阪 | 常翔学園 | 3 | 176 | 96 | 91.04.10,https://www.rugby-japan.jp/news/4227
2009年度,LO(4) | 秋山 陽路 | あきやま ようじ | 徳島 | 貞光工業 | 3 | 188 | 96 | 92.02.06,https://www.rugby-japan.jp/news/4227
2009年度,LO(4) | 黒木 東星 | くろき とうせい | 福岡 | 東福岡 | 3 | 185 | 87 | 90.09.13,https://www.rugby-japan.jp/news/4227
2009年度,LO(5) | 新谷 勇太 | しんや ゆうた | 山梨 | 日川 | 3 | 184 | 94 | 91.08.23,https://www.rugby-japan.jp/news/4227
2009年度,LO(5) | 芦谷 勇帆 | あしや ゆうほ | 京都 | 伏見工業 | 3 | 190 | 90 | 91.07.02,https://www.rugby-japan.jp/news/4227
2009年度,FL(6) | 粕谷 俊輔 | かすや しゅんすけ | 埼玉 | 浦和 | 3 | 181 | 84 | 91.11.19,https://www.rugby-japan.jp/news/4227
2009年度,FL(7) | 高森 一輝 | たかもり かずき | 千葉 | 流通経済大学付属柏 | 3 | 178 | 88 | 91.08.13,https://www.rugby-japan.jp/news/4227
2009年度,FL(7) | 庭井 祐輔 | にわい ゆうすけ | 兵庫 | 報徳学園 | 3 | 173 | 93 | 91.10.22,https://www.rugby-japan.jp/news/4227
2009年度,NO8 | 金  正奎 | きん しょうけい | 大阪 | 常翔啓光 | 3 | 176 | 89 | 91.10.03,https://www.rugby-japan.jp/news/4227
2009年度,SH | 内田 啓介 | うちだ けいすけ | 京都 | 伏見工業 | 3 | 177 | 76 | 92.02.22,https://www.rugby-japan.jp/news/4227
2009年度,SH | 香山 良太 | かやま りょうた | 福岡 | 東福岡 | 3 | 166 | 69 | 91.04.06,https://www.rugby-japan.jp/news/4227
2009年度,SO | 下地 大朋 | しもぢ ひろとも | 広島 | 尾道 | 3 | 173 | 80 | 91.12.01,https://www.rugby-japan.jp/news/4227
2009年度,CTB(12) | トニシオ・バイフ | Tonisio VAIHU | 石川 | 日本航空石川 | 3 | 175 | 98 | 91.02.12,https://www.rugby-japan.jp/news/4227
2009年度,CTB(12) | 布巻 峻介 | ぬのまき しゅんすけ | 福岡 | 東福岡 | 2 | 178 | 84 | 92.07.13,https://www.rugby-japan.jp/news/4227
2009年度,CTB(13) | 畑中 進吾 | はたなか しんご | 大阪 | 東海大学付属仰星 | 3 | 170 | 83 | 91.05.24,https://www.rugby-japan.jp/news/4227
2009年度,CTB(13) | 野田 滉貴 | のだ こうき | 長崎 | 長崎南山 | 3 | 175 | 79 | 91.04.08,https://www.rugby-japan.jp/news/4227
2009年度,WTB(11) | 竹中  祥 | たけなか しょう | 神奈川 | 桐蔭学園 | 2 | 175 | 83 | 92.08.12,https://www.rugby-japan.jp/news/4227
2009年度,WTB(14) | 児玉 健太郎 | こだま けんたろう | 福岡 | 小倉 | 3 | 182 | 75 | 92.01.28,https://www.rugby-japan.jp/news/4227
2009年度,WTB(14) | 小原 政佑 | こはら せいゆう | 大阪 | 東海大学付属仰星 | 2 | 182 | 82 | 92.08.28,https://www.rugby-japan.jp/news/4227
2009年度,FB | 竹田 宜純 | たけだ よしずみ | 奈良 | 御所実業 | 3 | 180 | 86 | 91.04.29,https://www.rugby-japan.jp/news/4227
2009年度,FB | 松島 幸太朗 | まつしま こうたろう | 神奈川 | 桐蔭学園 | 2 | 174 | 77 | 93.02.26,https://www.rugby-japan.jp/news/4227
2009年度,石澤 輝選手（PR(1)） | 理由：怪我のため不参加,https://www.rugby-japan.jp/news/4227
2009年度, | ※追加招集はありません。25名でフランスへ遠征いたします。,https://www.rugby-japan.jp/news/4227
2009年度,団長志賀 英一財団法人日本ラグビーフットボール協会理事関東ラグビーフットボール協会会長副団長石渡 利昭埼玉県立児玉高等学校副団長小城 博佐賀県教育庁監督高崎 利明京都市立伏見工業高等学校コーチ松井 英幸流通経済大学付属柏高等学校コーチ紙谷 直樹天理教校学園高等学校ドクター釘宮 基泰国立病院機構西別府病院トレーナー吉田 一郎川本整形外科総務吉田 佳代京都府立鴨沂高等学校 | 団長 | 志賀 英一 | 財団法人日本ラグビーフットボール協会理事関東ラグビーフットボール協会会長 | 副団長 | 石渡 利昭 | 埼玉県立児玉高等学校 | 副団長 | 小城 博 | 佐賀県教育庁 | 監督 | 高崎 利明 | 京都市立伏見工業高等学校 | コーチ | 松井 英幸 | 流通経済大学付属柏高等学校 | コーチ | 紙谷 直樹 | 天理教校学園高等学校 | ドクター | 釘宮 基泰 | 国立病院機構西別府病院 | トレーナー | 吉田 一郎 | 川本整形外科 | 総務 | 吉田 佳代 | 京都府立鴨沂高等学校,https://www.rugby-japan.jp/news/4227
2009年度,団長 | 志賀 英一 | 財団法人日本ラグビーフットボール協会理事関東ラグビーフットボール協会会長,https://www.rugby-japan.jp/news/4227
2009年度,副団長 | 石渡 利昭 | 埼玉県立児玉高等学校,https://www.rugby-japan.jp/news/4227
2009年度,副団長 | 小城 博 | 佐賀県教育庁,https://www.rugby-japan.jp/news/4227
2009年度,監督 | 高崎 利明 | 京都市立伏見工業高等学校,https://www.rugby-japan.jp/news/4227
2009年度,コーチ | 松井 英幸 | 流通経済大学付属柏高等学校,https://www.rugby-japan.jp/news/4227
2009年度,コーチ | 紙谷 直樹 | 天理教校学園高等学校,https://www.rugby-japan.jp/news/4227
2009年度,ドクター | 釘宮 基泰 | 国立病院機構西別府病院,https://www.rugby-japan.jp/news/4227
2009年度,トレーナー | 吉田 一郎 | 川本整形外科,https://www.rugby-japan.jp/news/4227
2009年度,総務 | 吉田 佳代 | 京都府立鴨沂高等学校,https://www.rugby-japan.jp/news/4227
2010年度,PR(1) | 北川 賢吾 | 福岡 | 東福岡 | 3 | 177 | 105 | 92.08.27,https://www.rugby-japan.jp/news/3626
2010年度,PR(1) | 東恩納 寛太 | 沖縄 | 名護 | 3 | 178 | 108 | 92.11.26,https://www.rugby-japan.jp/news/3626
2010年度,PR(3) | 佐藤 勇人 | 秋田 | 秋田中央 | 3 | 182 | 130 | 92.09.21,https://www.rugby-japan.jp/news/3626
2010年度,PR(3) | 松波 昭哉 | 福岡 | 東福岡 | 3 | 187 | 109 | 92.04.11,https://www.rugby-japan.jp/news/3626
2010年度,HO | 勝木 来幸 | 大阪 | 常翔学園 | 3 | 174 | 104 | 92.06.12,https://www.rugby-japan.jp/news/3626
2010年度,HO | 北出 卓也 | 大阪 | 東海大仰星 | 3 | 180 | 96 | 92.09.14,https://www.rugby-japan.jp/news/3626
2010年度,LO | 大椙 慎也 | 東京 | 國學院久我山 | 3 | 186 | 93 | 92.09.21,https://www.rugby-japan.jp/news/3626
2010年度,LO | 小瀧 尚弘 | 鹿児島 | 鹿児島実 | 3 | 194 | 99 | 92.06.13,https://www.rugby-japan.jp/news/3626
2010年度,FL | 西内 勇人 | 福岡 | 東福岡 | 3 | 181 | 91 | 93.03.30,https://www.rugby-japan.jp/news/3626
2010年度,FL | 鈴木 秀明 | 長野 | 岡谷工 | 3 | 181 | 79 | 93.03.04,https://www.rugby-japan.jp/news/3626
2010年度,FL | 石橋 拓也 | 福岡 | 小倉 | 3 | 180 | 86 | 92.08.19,https://www.rugby-japan.jp/news/3626
2010年度,NO8 | 佐藤 穣司 | 山梨 | 日川 | 2 | 183 | 94 | 93.08.03,https://www.rugby-japan.jp/news/3626
2010年度,NO8 | 杉永 亮太 | 長崎 | 長崎南山 | 3 | 183 | 85 | 92.06.29,https://www.rugby-japan.jp/news/3626
2010年度,SH | 村島 亮平 | 大阪 | 常翔啓光 | 3 | 164 | 65 | 92.06.25,https://www.rugby-japan.jp/news/3626
2010年度,SH | 西村 奨平 | 大阪 | 東海大仰星 | 3 | 165 | 69 | 93.01.19,https://www.rugby-japan.jp/news/3626
2010年度,SO | 村井 佑太朗 | 秋田 | 秋田工業 | 3 | 175 | 71 | 92.06.12,https://www.rugby-japan.jp/news/3626
2010年度,SO | 布巻 峻介 | 福岡 | 東福岡 | 3 | 178 | 91 | 92.07.13,https://www.rugby-japan.jp/news/3626
2010年度,CTB | モセセ トンガ | 石川 | 日本航空石川 | 2 | 172 | 88 | 92.04.05,https://www.rugby-japan.jp/news/3626
2010年度,CTB | 木上 鴻佑 | 京都 | 伏見工業 | 3 | 174 | 72 | 93.01.25,https://www.rugby-japan.jp/news/3626
2010年度,CTB | 金  勇輝 | 大阪 | 大阪朝鮮 | 3 | 174 | 74 | 93.03.29,https://www.rugby-japan.jp/news/3626
2010年度,WTB | 竹中 祥 | 神奈川 | 桐蔭学園 | 3 | 176 | 88 | 92.08.12,https://www.rugby-japan.jp/news/3626
2010年度,WTB | 小原 政佑 | 大阪 | 東海大仰星 | 3 | 183 | 86 | 92.08.28,https://www.rugby-japan.jp/news/3626
2010年度,WTB | 近藤 英人 | 大阪 | 東海大仰星 | 2 | 177 | 76 | 93.04.16,https://www.rugby-japan.jp/news/3626
2010年度,FB | 藤田 慶和 | 福岡 | 東福岡 | 2 | 181 | 76 | 93.09.08,https://www.rugby-japan.jp/news/3626
2010年度,FB | 山下 一 | 長崎 | 長崎北 | 3 | 179 | 78 | 92.06.14,https://www.rugby-japan.jp/news/3626
2011年度,No. | ポジション | 氏名 | ふりがな | 学校名 | 学年 | 身長 cm | 体重 kg | 生年月日,https://www.rugby-japan.jp/news/2991
2011年度,1 | PR(1) | 植木 悠治 | うえき ゆうじ | 常翔学園 | 3 | 180 | 108 | 94/01/11,https://www.rugby-japan.jp/news/2991
2011年度,2 | PR(1) | 須藤 元樹 | すどう げんき | 國學院久我山 | 3 | 174 | 106 | 94/01/28,https://www.rugby-japan.jp/news/2991
2011年度,3 | HO | 坂手 淳史 | さかて あつし | 京都成章 | 3 | 180 | 98 | 93/06/21,https://www.rugby-japan.jp/news/2991
2011年度,4 | HO | 中村 駿太 | なかむら しゅんた | 桐蔭学園 | 3 | 177 | 98 | 94/02/28,https://www.rugby-japan.jp/news/2991
2011年度,5 | PR(3) | 平野 翔平 | ひらの しょうへい | 東福岡 | 3 | 178 | 115 | 93/08/03,https://www.rugby-japan.jp/news/2991
2011年度,6 | PR(3) | 浅堀 航平 | あさほり こうへい | 京都成章 | 3 | 185 | 120 | 94/02/03,https://www.rugby-japan.jp/news/2991
2011年度,7 | LO | オネセマ・ハフォカ | ONESEMA HAFOKA | 日本航空石川 | 2 | 188 | 100 | 94/02/09,https://www.rugby-japan.jp/news/2991
2011年度,8 | LO | 小林  航 | こばやし わたる | 明大中野八王子 | 3 | 193 | 99 | 94/03/22,https://www.rugby-japan.jp/news/2991
2011年度,9 | FL | 藤田  貴大 | ふじた たかひろ | 青森北 | 3 | 177 | 87 | 93/06/17,https://www.rugby-japan.jp/news/2991
2011年度,10 | FL | 東  和樹 | あずま かずき | 京都成章 | 3 | 182 | 90 | 93/08/12,https://www.rugby-japan.jp/news/2991
2011年度,11 | FL | 木村 貴大 | きむら たかひろ | 東福岡 | 3 | 174 | 82 | 93/12/05,https://www.rugby-japan.jp/news/2991
2011年度,12 | FL | 上田 宥人 | うえだ ゆうと | 東海大仰星 | 3 | 182 | 88 | 94/03/02,https://www.rugby-japan.jp/news/2991
2011年度,13 | NO8 | 長谷川 崚太 | はせがわ りょうた | 日本航空石川 | 3 | 188 | 95 | 93/05/12,https://www.rugby-japan.jp/news/2991
