年度,RawData,Source_URL
2017年度,木津 悠輔Yusuke KIZU | 天理大学Tenri Univ. | 3年 | 178 | 102 | 1995/12/2 | 由布高校Yufu HS,https://www.rugby-japan.jp/news/32191
2017年度,佐藤 慶Kei SATO | 天理大学Tenri Univ. | 2年 | 167 | 76 | 1997/1/27 | 天理高校Tenri HS,https://www.rugby-japan.jp/news/32191
2017年度,武井 日向Hinata TAKEI | 明治大学Meiji Univ. | 1年 | 170 | 96 | 1997/6/17 | 國學院大學栃木高校Kokugakuinn Tochigi HS,https://www.rugby-japan.jp/news/32191
2017年度,テビタ・タタフTevita TATAFU | 東海大学Tokai Univ. | 2年 | 183 | 110 | 1996/1/2 | 目黒学院高校Meguro Gakuin HS,https://www.rugby-japan.jp/news/32191
2017年度,フェインガ・ファカイFeinga FAKAI | 京都産業大学Kyoto Sangyo Univ. | 1年 | 180 | 105 | 1996/7/6 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/32191
2017年度,藤井 大喜Taiki FUJII | 大東文化大学Daito Bunka Univ. | 1年 | 184 | 122 | 1998/1/4 | 黒沢尻工業高校Kurosawajiri Technical HS,https://www.rugby-japan.jp/news/32191
2017年度,堀越 康介Kosuke HORIKOSHI | 帝京大学Teikyo Univ. | 3年 | 174 | 105 | 1995/6/2 | 桐蔭学園高校Toin Gakuen HS,https://www.rugby-japan.jp/news/32191
2017年度,堀部 直壮Naoaki HORIBE | 同志社大学Doshisha Univ. | 1年 | 190 | 88 | 1997/4/17 | 筑紫高校Chikushi HS,https://www.rugby-japan.jp/news/32191
2017年度,ファウルア・マキシFaulua MAKISI | 天理大学Tenri Univ. | 2年 | 185 | 107 | 1997/1/20 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/32191
2017年度,三浦 昌悟Shogo MIURA | 東海大学Tokai Univ. | 3年 | 180 | 108 | 1995/6/8 | 秋田工業高校Akita Technical HS,https://www.rugby-japan.jp/news/32191
2017年度,池田 悠希Yuki IKEDA | 東海大学Tokai Univ. | 3年 | 184 | 86 | 1995/5/21 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/32191
2017年度,井関 信介Shinsuke IZEKI | 天理大学Tenri Univ. | 3年 | 179 | 77 | 1995/4/24 | 天理高校Tenri HS,https://www.rugby-japan.jp/news/32191
2017年度,岸岡 智樹Tomoki KISHIOKA | 早稲田大学Waseda Univ. | 1年 | 173 | 84 | 1997/9/22 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/32191
2017年度,齋藤 直人Naoto SAITO | 早稲田大学Waseda Univ. | 1年 | 165 | 74 | 1997/8/26 | 桐蔭学園高校Toin Gakuen HS,https://www.rugby-japan.jp/news/32191
2017年度,鹿尾 貫太Kanta SHIKAO | 東海大学Tokai Univ. | 3年 | 177 | 88 | 1995/9/6 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/32191
2017年度,末 拓実Takumi SUE | 帝京大学Teikyo Univ. | 1年 | 164 | 68 | 1998/3/8 | 長崎北陽台高校Nagasaki Hokuyodai HS,https://www.rugby-japan.jp/news/32191
2017年度,竹山 晃暉Koki TAKEYAMA | 帝京大学Teikyo Univ. | 2年 | 176 | 82 | 1996/9/25 | 御所実業高校Gose Industrial HS,https://www.rugby-japan.jp/news/32191
2017年度,中野 将伍Shogo NAKANO | 早稲田大学Waseda Univ. | 1年 | 186 | 100 | 1997/6/11 | 福岡県立東筑高校Tochiku HS,https://www.rugby-japan.jp/news/32191
2017年度,野口 竜司Ryuji NOGUCHI | 東海大学Tokai Univ. | 3年 | 177 | 83 | 1995/7/15 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/32191
2017年度,本郷 泰司Taiji HONGO | 帝京大学Teikyo Univ. | 1年 | 180 | 89 | 1997/9/15 | 京都成章高校Kyoto Seisho HS,https://www.rugby-japan.jp/news/32191
2017年度,眞野 泰地Taichi MANO | 東海大学Tokai Univ. | 1年 | 171 | 83 | 1997/6/1 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/32191
2017年度,森田 慎也Shinya MORITA | 京都産業大学Kyoto Sangyo Univ. | 4年 | 170 | 73 | 1994/10/15 | 京都府立洛北高校Rakuhoku HS,https://www.rugby-japan.jp/news/32191
2017年度,安田 卓平Takuhei YASUDA | 同志社大学Doshisha Univ. | 2年 | 176 | 76 | 1996/5/20 | 同志社高校Doshisha HS,https://www.rugby-japan.jp/news/32191
2018年度,PR | 石田 楽人Gakuto ISHIDA | 専修大学Senshu Univ. | 181 | 111 | 1998/1/9 | 桐蔭学園高校Toin Gakuen HS,https://www.rugby-japan.jp/news/44662
2018年度,大山 祥平Shohei OHYAMA | 慶應義塾大学Keio Univ. | 185 | 106 | 1998/11/15 | 慶應義塾高校Keio HS,https://www.rugby-japan.jp/news/44662
2018年度,津嘉山 廉人Rento TSUKAYAMA | 流通経済大学Ryutsu Keizai Univ. | 185 | 104 | 1998/9/7 | 流通経済大学付属柏高校Ryutsu Keizai Univ. Kashiwa HS,https://www.rugby-japan.jp/news/44662
2018年度,山田 裕介Yusuke YAMADA | 豊田自動織機シャトルズTOYOTA INDUSTRIES CORPORATION Shuttles | 177 | 98 | 1998/3/11 | 奈良県立御所実業高校Gose Industrial HS,https://www.rugby-japan.jp/news/44662
2018年度,HO | 新井 望友Miyuu ARAI | 東海大学Tokai Univ. | 173 | 87 | 1998/2/15 | 埼玉県立深谷高校Fukaya HS,https://www.rugby-japan.jp/news/44662
2018年度,武井 日向Hinata TAKEI | 明治大学Meiji Univ. | 170 | 96 | 1997/6/17 | 國學院大學栃木高校Kokugakuin Univ. Tochigi HS,https://www.rugby-japan.jp/news/44662
2018年度,谷口 祐一郎Yuichiro TANIGUCHI | 天理大学Tenri Univ. | 178 | 106 | 1998/6/4 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/44662
2018年度,LO | 久保 克斗Katsuto KUBO | 帝京大学Teikyo Univ. | 191 | 99 | 1998/11/7 | 國學院大學栃木高校Kokugakuin Univ. Tochigi HS,https://www.rugby-japan.jp/news/44662
2018年度,箸本 龍雅Ryuga HASHIMOTO | 明治大学Meiji Univ. | 188 | 110 | 1998/11/23 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/44662
2018年度,FL | 相部 開哉Kaito AIBE | 慶應義塾大学Keio Univ. | 182 | 89 | 1999/3/29 | 慶應義塾高校Keio HS,https://www.rugby-japan.jp/news/44662
2018年度,岡山 仙治Hisanobu OKAYAMA | 天理大学Tenri Univ. | 167 | 88 | 1998/2/5 | 石見智翠館高校Iwamichisuikan HS,https://www.rugby-japan.jp/news/44662
2018年度,ファウルア・マキシFaulua MAKISI | 天理大学Tenri Univ. | 185 | 107 | 1997/1/20 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/44662
2018年度,幸重 天Takashi YUKISHIGE | 早稲田大学Waseda Univ. | 175 | 116 | 1998/1/29 | 大分県立大分舞鶴高校Oita Maizuru HS,https://www.rugby-japan.jp/news/44662
2018年度,NO8 | 下川 甲嗣Kanji SHIMOKAWA | 早稲田大学Waseda Univ. | 187 | 100 | 1999/1/17 | 福岡県立修猷館高校Shuyukan HS,https://www.rugby-japan.jp/news/44662
2018年度,テビタ・タタフTevita TATAFU | 東海大学Tokai Univ. | 184 | 121 | 1996/1/2 | 目黒学院高校Meguro Gakuin HS,https://www.rugby-japan.jp/news/44662
2018年度,SH | 藤原 忍Shinobu FUJIWARA | 天理大学Tenri Univ. | 170 | 70 | 1999/2/8 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/44662
2018年度,本堂 杏虎Atora HONDO | 日本体育大学Nippon Sport Science Univ. | 173 | 82 | 1998/11/9 | 國學院大學栃木高校Kokugakuin Univ. Tochigi HS,https://www.rugby-japan.jp/news/44662
2018年度,SO | 眞野 泰地Taichi MANO | 東海大学Tokai Univ. | 171 | 83 | 1997/6/1 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/44662
2018年度,"侭田 洋翔Hiroto MAMADA | 中央大学Chuo Univ. | 175 | 76 | 1998/10/29 | 東京農業大学第二高校The Second HS, Tokyo Univ. of Agriculture",https://www.rugby-japan.jp/news/44662
2018年度,CTB | 日下 太平Taihei KUSAKA | カンタベリー大学Univ. of Canterbuｒy(2018年度入学予定) | 181 | 88 | 1999/11/08 | クライストチャーチボーイズ高校Christchurch Boys HS,https://www.rugby-japan.jp/news/44662
2018年度,鹿尾 貫太Kanta SHIKAO | 東海大学Tokai Univ. | 177 | 88 | 1995/9/6 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/44662
2018年度,シオサイア・ フィフィタSiosaia FIFITA | 天理大学Tenri Univ. | 187 | 110 | 1998/12/20 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/44662
2018年度,森 勇登Yuto MORI | 明治大学Meiji Univ. | 174 | 82 | 1998/11/14 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/44662
2018年度,WTB | 根塚 洸雅Kouga NEDUKA | 法政大学Hosei Univ. | 173 | 85 | 1998/9/15 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/44662
2018年度,ニコラス・ホフアNicholas HOHUA | 京都産業大学Kyoto Sangyo Univ. | 177 | 75 | 1998/12/2 | 札幌山の手高校Sapporo Yamanote HS,https://www.rugby-japan.jp/news/44662
2018年度,山崎 洋之Hiroyuki YAMASAKI | 明治大学Meiji Univ. | 173 | 81 | 1998/3/8 | 福岡県立筑紫高校Chikushi HS,https://www.rugby-japan.jp/news/44662
2018年度,山村 知也Tomoya YAMAMURA | 明治大学Meiji Univ. | 174 | 75 | 1997/12/2 | 報徳学園高校Hotoku Gakuen HS,https://www.rugby-japan.jp/news/44662
2018年度,FB | 仁熊 秀斗Hideto NIGUMA | 筑波大学Univ. of Tsukuba | 171 | 78 | 1998/6/24 | 石見智翠館高校Iwamichisuikan HS,https://www.rugby-japan.jp/news/44662
2019年度,PR1 | 紙森 陽太Yota KAMIMORI | 近畿大学Kindai Univ. | 172 | 105 | 1999/4/26 | 大阪桐蔭高校Osaka Toin HS,https://www.rugby-japan.jp/news/49741
2019年度,PR1 | 鶴川 達彦Tatsuhiko TSURUKAWA | 早稲田大学Waseda Univ. | 182 | 114 | 1995/5/21 | 桐蔭学園中等教育学校Toin Gakuen School of Secondary Education,https://www.rugby-japan.jp/news/49741
2019年度,PR1 | 百地 龍之介Ryunosuke MOMOJI | 立命館大学Ritsumeikan Univ. | 177 | 103 | 1999/9/3 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/49741
2019年度,HO | 島根 一磨Kazuma SHIMANE | 天理大学Tenri Univ. | 174 | 98 | 1996/11/30 | 天理高校Tenri HS,https://www.rugby-japan.jp/news/49741
2019年度,HO | 原田 衛Mamoru HARADA | 慶應義塾大学Keio Univ. | 175 | 101 | 1999/4/15 | 桐蔭学園高校Toin Gakuen HS,https://www.rugby-japan.jp/news/49741
2019年度,HO | 平田 快笙Kai HIRATA | 大東文化大学Daito Bunka Univ. | 170 | 100 | 1997/1/25 | 大東文化大学第一高校Daito Bunka Univ. Dai-ichi HS,https://www.rugby-japan.jp/news/49741
2019年度,PR3 | 小鍛治 悠太Yuta KOKAJI | 天理大学Tenri Univ. | 176 | 104 | 1998/7/8 | 大阪産業大学附属高校Osaka Sangyo Univ. HS,https://www.rugby-japan.jp/news/49741
2019年度,PR3 | 津嘉山 廉人Rento TSUKAYAMA | 流通経済大学Ryutsu Keizai Univ. | 185 | 110 | 1998/9/7 | 流通経済大学付属柏高校Ryutsu Keizai Univ. Kashiwa HS,https://www.rugby-japan.jp/news/49741
2019年度,LO | 片倉 康瑛Yasuaki KATAKURA | 明治大学Meiji Univ. | 190 | 102 | 1998/8/9 | 明治大学付属中野高校Meiji Univ. Nakano HS,https://www.rugby-japan.jp/news/49741
2019年度,LO | 小池 隆成Ryusei KOIKE | 東海大学Tokai Univ. | 187 | 107 | 1999/11/18 | 東京高校Tokyo HS,https://www.rugby-japan.jp/news/49741
2019年度,LO | 平澤 輝龍Kiryu HIRASAWA | 同志社大学Doshisha Univ. | 184 | 102 | 1996/12/20 | 前橋育英高校Maebashi Ikuei HS,https://www.rugby-japan.jp/news/49741
2019年度,LO | 堀部 直壮Naoaki HORIBE | 同志社大学Doshisha Univ. | 191 | 98 | 1997/4/17 | 福岡県立筑紫高校Chikushi HS,https://www.rugby-japan.jp/news/49741
2019年度,FL | ファウルア・マキシFaulua MAKISI | 天理大学Tenri Univ. | 185 | 107 | 1997/1/20 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/49741
2019年度,FL | 山本 凱Kai YAMAMOTO | 慶應義塾大学Keio Univ. | 176 | 92 | 2000/3/17 | 慶應義塾高校Keio HS,https://www.rugby-japan.jp/news/49741
2019年度,NO8 | 福井 翔大◎Shota FUKUI | パナソニック ワイルドナイツPANASONIC Wild Knights | 184 | 91 | 1999/9/28 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/49741
2019年度,SH | 齋藤 直人Naoto SAITO | 早稲田大学Waseda Univ. | 165 | 75 | 1997/8/26 | 桐蔭学園高校Toin Gakuen HS,https://www.rugby-japan.jp/news/49741
2019年度,SH | 田村 魁世Kaisei TAMURA | 同志社大学Doshisha Univ. | 170 | 77 | 1999/12/15 | 桐蔭学園高校Toin Gakuen HS,https://www.rugby-japan.jp/news/49741
2019年度,SH | 藤原 忍Shinobu FUJIWARA | 天理大学Tenri Univ. | 170 | 70 | 1999/2/8 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/49741
2019年度,SO | 岸岡 智樹Tomoki KISHIOKA | 早稲田大学Waseda Univ. | 173 | 84 | 1997/9/22 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/49741
2019年度,SO | 丸山 凜太朗Rintaro MARUYAMA | 東海大学Tokai Univ. | 173 | 81 | 1999/12/17 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/49741
2019年度,CTB | 長田 智希Tomoki OSADA | 早稲田大学Waseda Univ. | 180 | 82 | 1999/11/25 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/49741
2019年度,CTB | 日下 太平Taihei KUSAKA | 神戸製鋼コベルコスティーラーズKOBE STEEL Kobelco Steelers | 181 | 88 | 1999/11/8 | クライストチャーチボーイズ高校Christchurch Boys HS,https://www.rugby-japan.jp/news/49741
2019年度,CTB | 中野 将伍Shogo NAKANO | 早稲田大学Waseda Univ. | 186 | 96 | 1997/6/11 | 福岡県立東筑高校Tochiku HS,https://www.rugby-japan.jp/news/49741
2019年度,CTB | シオサイア・フィフィタSiosaia FIFITA | 天理大学Tenri Univ. | 187 | 110 | 1998/12/20 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/49741
2019年度,WTB | 木田 晴斗Haruto KIDA | 立命館大学Ritsumeikan Univ. | 175 | 84 | 1999/4/9 | 関西大倉高校Kansai Ohkura HS,https://www.rugby-japan.jp/news/49741
2019年度,WTB | 根塚 洸雅Koga NEZUKA | 法政大学Hosei Univ. | 173 | 85 | 1998/9/15 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/49741
2019年度,WTB | 望月 裕貴Yuki MOCHIZUKI | 東海大学Tokai Univ. | 189 | 98 | 1999/12/7 | 東海大学付属静岡翔洋高校Tokai Univ. Shoyo HS,https://www.rugby-japan.jp/news/49741
2019年度,FB | ヴィリアミ・ツイドラキViliame TUIDRAKI | 摂南大学Setsunan Univ. | 184 | 99 | 1997/1/9 | ラトゥナブラカレッジRatu Navula College,https://www.rugby-japan.jp/news/49741
2020年度,PR1 | 紙森 陽太Yota KAMIMORI | 近畿大学Kindai Univ. | 172 | 103 | 1999/4/26 | 大阪桐蔭高校Osaka Toin HS,https://www.rugby-japan.jp/news/50409
2020年度,PR1 | 木原 優作Yusaku KIHARA | 筑波大学Univ. of Tsukuba | 175 | 101 | 2000/12/11 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/50409
2020年度,HO | 谷口 永遠Towa TANIGUCHI | 天理大学Tenri Univ. | 172 | 104 | 2001/2/22 | 関西大学北陽高校Kansai Univ. Hokuyo HS,https://www.rugby-japan.jp/news/50409
2020年度,HO | 松岡 賢太Kenta MATSUOKA | 明治大学Meiji Univ. | 175 | 98 | 1997/6/6 | 京都成章高校Kyoto Seisho HS,https://www.rugby-japan.jp/news/50409
2020年度,PR3/HO | 大賀 宗志Soshi OHGA | 明治大学Meiji Univ. | 179 | 106 | 2001/1/14 | 報徳学園高校Hotoku Gakuen HS,https://www.rugby-japan.jp/news/50409
2020年度,PR3 | 小林 賢太Kenta KOBAYASHI | 早稲田大学Waseda Univ. | 180 | 114 | 1999/6/2 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/50409
2020年度,PR3 | 鈴木 悠太Yuta SUZUKI | 慶應義塾大学Keio Univ. | 176 | 105 | 2000/9/21 | 慶應義塾高校Keio HS,https://www.rugby-japan.jp/news/50409
2020年度,LO | 小池 隆成Ryusei KOIKE | 東海大学Tokai Univ. | 187 | 102 | 1999/11/18 | 東京高校Tokyo HS,https://www.rugby-japan.jp/news/50409
2020年度,LO | ナイバルワガ・セタNaivaluwaqa SETA | 天理大学Tenri Univ. | 188 | 96 | 2001/1/9 | 秋田工業高校Akita Technical HS,https://www.rugby-japan.jp/news/50409
2020年度,LO | 梁本 旺義Ougi YANAMOTO | 同志社大学Doshisha Univ. | 180 | 91 | 2000/9/18 | 常翔学園高校Josho Gakuen HS,https://www.rugby-japan.jp/news/50409
2020年度,LO/FL | 山本 秀Shu YAMAMOTO | 近畿大学Kindai Univ. | 190 | 90 | 1999/6/1 | 京都成章高校Kyoto Seisho HS,https://www.rugby-japan.jp/news/50409
2020年度,FL | 山川 一瑳Issa YAMAKAWA | 帝京大学Teikyo Univ. | 188 | 97 | 2000/7/5 | 常翔学園高校Josho Gakuen HS,https://www.rugby-japan.jp/news/50409
2020年度,FL/NO8 | 相良 昌彦 ◎Masahiko SAGARA | 早稲田大学Waseda Univ. | 180 | 92 | 2001/2/1 | 早稲田大学系属早稲田実業高校Waseda Jitsugyo HS,https://www.rugby-japan.jp/news/50409
2020年度,FL/NO8 | 佐々木 剛Takeshi SASAKI | 大東文化大学Daito Bunka Univ. | 180 | 101 | 1997/4/17 | 青森県立八戸西高校Hachinohe Nishi HS,https://www.rugby-japan.jp/news/50409
2020年度,FL/WTB | ハラトア・ヴァイレアHalatoa VAILEA | 日本体育大学Nippon Sport Science Univ. | 182 | 105 | 1999/2/14 | 日本体育大学付属柏高校Nippon Sport Science Univ. Kashiwa HS,https://www.rugby-japan.jp/news/50409
2020年度,SH | 新和田 錬Ren SHINWADA | 同志社大学Doshisha Univ. | 171 | 77 | 2000/5/15 | 尾道高校Onomichi HS,https://www.rugby-japan.jp/news/50409
2020年度,SH | 藤原 忍Shinobu FUJIWARA | 天理大学Tenri Univ. | 170 | 74 | 1999/2/8 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/50409
2020年度,SO | 高本 幹也Mikiya TAKAMOTO | 帝京大学Teikyo Univ. | 171 | 82 | 2001/3/15 | 大阪桐蔭高校Osaka Toin HS,https://www.rugby-japan.jp/news/50409
2020年度,SO | 丸山 凜太朗Rintaro MARUYAMA | 東海大学Tokai Univ. | 173 | 81 | 1999/12/17 | 東福岡高校Higashi Fukuoka HS,https://www.rugby-japan.jp/news/50409
2020年度,CTB | 日下 太平Taihei KUSAKA | 神戸製鋼コベルコスティーラーズKOBE STEEL Kobelco Steelers | 181 | 95 | 1999/11/8 | クライストチャーチボーイズ高校（NZ）Christchurch Boys HS,https://www.rugby-japan.jp/news/50409
2020年度,CTB | 李 承信 ◎Seungsin LEE | 帝京大学Teikyo Univ. | 175 | 91 | 2001/1/13 | 大阪朝鮮高級学校Osaka Korean HS,https://www.rugby-japan.jp/news/50409
2020年度,CTB/WTB | 濱野 隼大Junta HAMANO | 神戸製鋼コベルコスティーラーズKOBE STEEL Kobelco Steelers | 180 | 94 | 2001/5/2 | ロトルアボーイズ高校（NZ）Rotorua Boys High School,https://www.rugby-japan.jp/news/50409
2020年度,CTB/WTB | 和田 悠一郎Yuichirou WADA | 同志社大学Doshisha Univ. | 176 | 85 | 1999/8/30 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/50409
2020年度,WTB | 木田 晴斗Haruto KIDA | 立命館大学Ritsumeikan Univ. | 175 | 88 | 1999/4/9 | 関西大倉高校Kansai Ohkura HS,https://www.rugby-japan.jp/news/50409
2020年度,WTB | 山口 楓斗Futo YAMAGUCHI | 同志社大学Doshisha Univ. | 166 | 76 | 2000/1/14 | 東海大学付属福岡高校Tokai Univ. Fukuoka HS,https://www.rugby-japan.jp/news/50409
2020年度,WTB/FB | 江本 洸志Koshi EMOTO | 天理大学Tenri Univ. | 172 | 75 | 2000/1/12 | 日本航空高校石川Japan Aviation HS Ishikawa,https://www.rugby-japan.jp/news/50409
2020年度,FB | 河瀬 諒介Ryosuke KAWASE | 早稲田大学Waseda Univ. | 184 | 89 | 1999/7/21 | 東海大学付属仰星高校Tokai Univ. Gyosei HS,https://www.rugby-japan.jp/news/50409
2020年度,FB | 二村 莞司Kanji FUTAMURA | 帝京大学Teikyo Univ. | 180 | 84 | 2001/1/14 | 京都成章高校Kyoto Seisho HS,https://www.rugby-japan.jp/news/50409
