name_en,name_jp,title,representative_team,latest_caps,last_club,tournaments,league
Ross Rennie,,Ross Rennie,Scotland,8,Edinburgh,Rugby World Cup 2011,international
Ross Thompson,,Ross Thompson,Call-ups,3,Glasgow Warriors,Six Nations 2024,nan
Ross Vintcent,,Ross Vintcent,Italy,10,Exeter Chiefs,"Six Nations 2024, Six Nations 2025",premiership
Ruan Pienaar,,Ruan Pienaar,South Africa,84,Sharks,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Ruaridh Jackson,,Ruaridh Jackson,Scotland,8,Glasgow Warriors,Rugby World Cup 2011,international
Ruaridh McConnochie,,Ruaridh McConnochie,England,1,Bath,Rugby World Cup 2019,international
Ruaridh McConnochie,,Ruaridh McConnochie,Squad caps,1074,Ruaridh McConnochie,Rugby World Cup 2019,international
Ruben Spachuck,,Ruben Spachuck,Portugal,18,Belenenses,Rugby World Cup 2007,international
Ruben de Haas,,Ruben de Haas,United States,13,Cheetahs,Rugby World Cup 2019,international
Rudy Paige,,Rudy Paige,South Africa,0,Bulls,Rugby World Cup 2015,international
Rudy Paige,,Rudy Paige,Squad caps,1297,Rudy Paige,Rugby World Cup 2015,international
Rui Cordeiro,,Rui Cordeiro,Portugal,39,Académica de Coimbra,Rugby World Cup 2007,international
Rupeni Nasiga,,Rupeni Nasiga,Fiji,8,Nadroga,Rugby World Cup 2011,international
Russell van Wyk,,Russell van Wyk,Namibia,4,Western Suburbs,Rugby World Cup 2015,international
Russia,,Russia,Overview,0,Vasily Artemyev,Rugby World Cup 2019,international
Ryan Baird,,Ryan Baird,Ireland,27,Leinster,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Ryan Bevington,,Ryan Bevington,Wales,4,Ospreys,Rugby World Cup 2011,international
Ryan Cross,,Ryan Cross,Australia,0,Western Force,Rugby World Cup 2007,international
Ryan Crotty,,Ryan Crotty,New Zealand,45,Crusaders,Rugby World Cup 2019,international
Ryan Elias,,Ryan Elias,Wales,38,Scarlets,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024",urc
Ryan Grant,,Ryan Grant,Scotland,23,Glasgow Warriors,Rugby World Cup 2015,international
Ryan Hamilton,,Ryan Hamilton,Canada,4,BC Bears,Rugby World Cup 2011,international
Ryan Jones,,Ryan Jones,Wales,53,Ospreys,Rugby World Cup 2011,urc
Ryan Nicholas,,Ryan Nicholas,Japan,32,Suntory Sungoliath,Rugby World Cup 2011,international
Ryan Smith,,Ryan Smith,Canada,47,Montauban,"Rugby World Cup 2007, Rugby World Cup 2011",urc
Ryan Wilson,,Ryan Wilson,Scotland,45,Glasgow Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",international
Ryan Witbooi,,Ryan Witbooi,Namibia,10,Western Suburbs,Rugby World Cup 2007,international
Ryan de la Harpe,,Ryan de la Harpe,Namibia,3,Moseley,Rugby World Cup 2011,international
Ryo Yamamura,,Ryo Yamamura,Japan,34,Jubilo,Rugby World Cup 2007,international
Ryohei Yamanaka,,Ryohei Yamanaka,Japan,18,Kobelco Steelers,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Ryota Asano,,Ryota Asano,Japan,20,Green Rockets,Rugby World Cup 2007,international
Ryoto Nakamura,,Ryoto Nakamura,Japan,35,Suntory Sungoliath,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Rémi Talès,,Rémi Talès,France,19,Racing,Rugby World Cup 2015,international
Rémy Grosso,,Rémy Grosso,France,0,Castres,Rugby World Cup 2015,international
Rémy Martin,,Rémy Martin,France,18,Stade Français,Rugby World Cup 2007,international
Rónan Kelleher,,Rónan Kelleher,Ireland,39,Leinster,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",international
Răzvan Mavrodin,,Răzvan Mavrodin,Romania,46,Pau,Rugby World Cup 2007,international
S'busiso Nkosi,,S'busiso Nkosi,South Africa,8,Sharks,Rugby World Cup 2019,international
Sabin Strătilă,,Sabin Strătilă,Player representation by league,0,Sabin Strătilă,Rugby World Cup 2015,international
Sabin Strătilă,,Sabin Strătilă,Romania,1,Steaua București,Rugby World Cup 2015,international
Saia Fainga'a,,Saia Fainga'a,Australia,13,Reds,Rugby World Cup 2011,international
Sailosi Tagicakibau,,Sailosi Tagicakibau,Samoa,18,London Irish,"Rugby World Cup 2007, Rugby World Cup 2011",international
Sakaria Taulafo,,Sakaria Taulafo,Samoa,36,London Wasps,"Rugby World Cup 2011, Rugby World Cup 2015",international
Sakiusa Matadigo,,Sakiusa Matadigo,Fiji,20,Montpellier,"Rugby World Cup 2011, Rugby World Cup 2015",international
Salesi Ma'afu,,Salesi Ma'afu,Australia,10,Western Force,Rugby World Cup 2011,international
Salesi Sika,,Salesi Sika,United States,13,Béziers,Rugby World Cup 2007,international
Salvador Lues,,Salvador Lues,Chile,11,Selknam,Rugby World Cup 2023,international
Salvador Palha,,Salvador Palha,Portugal,2,Direito,Rugby World Cup 2007,international
Salvatore Perugini,,Salvatore Perugini,Italy,80,Toulouse,"Rugby World Cup 2007, Rugby World Cup 2011",international
Sam Burgess,,Sam Burgess,England,2,Bath,Rugby World Cup 2015,international
Sam Cane,,Sam Cane,New Zealand,90,Chiefs / Bay of Plenty,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",league-one
Sam Carter,,Sam Carter,Australia,12,Brumbies,Rugby World Cup 2015,international
Sam Cordingley,,Sam Cordingley,Australia,12,Queensland Reds,Rugby World Cup 2007,international
Sam Costelow,,Sam Costelow,Wales,8,Scarlets,"Rugby World Cup 2023, Six Nations 2024",urc
Sam Hidalgo-Clyne,,Sam Hidalgo-Clyne,Scotland,7,Edinburgh,Rugby World Cup 2015,international
Sam Johnson,,Sam Johnson,Scotland,6,Glasgow Warriors,Rugby World Cup 2019,international
Sam Lousi,,Sam Lousi,Tonga,13,Hurricanes,"Rugby World Cup 2019, Rugby World Cup 2023",urc
Sam Matavesi,,Sam Matavesi,Fiji,26,Cornish Pirates,"Rugby World Cup 2019, Rugby World Cup 2023",international
Sam Moli,,Sam Moli,Tonga,13,Moana Pasifika,Rugby World Cup 2023,nan
Sam Norton-Knight,,Sam Norton-Knight,Australia,2,Waratahs,Rugby World Cup 2007,international
Sam Parry,,Sam Parry,Wales,7,Ospreys,Six Nations 2025,urc
Sam Prendergast,,Sam Prendergast,Ireland,8,Leinster,Six Nations 2025,urc
Sam Skinner,,Sam Skinner,Scotland,30,Edinburgh,"Rugby World Cup 2023, Six Nations 2024",nan
Sam Slade,,Sam Slade,Samoa,4,Moana Pasifika,Rugby World Cup 2023,nan
Sam Underhill,,Sam Underhill,England,30,Bath,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024",premiership
Sam Warburton,,Sam Warburton,Wales,55,Cardiff Blues,"Rugby World Cup 2011, Rugby World Cup 2015",international
Sam Whitelock,,Sam Whitelock,New Zealand,146,Crusaders,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Sama Malolo,,Sama Malolo,Samoa,3,San Diego Legion,Rugby World Cup 2023,top14
Samisoni Fisilau,,Samisoni Fisilau,Tonga,19,Counties Manukau,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Samisoni Taukei'aho,,Samisoni Taukei'aho,New Zealand,25,Chiefs / Waikato,Rugby World Cup 2023,nan
Samiu Vahafolau,,Samiu Vahafolau,Tonga,10,Béziers,Rugby World Cup 2011,international
Samoa,,Samoa,Overview,0,Jack Lam,Rugby World Cup 2019,international
Samson Lee,,Samson Lee,Wales,12,Scarlets,Rugby World Cup 2015,international
Samu Kerevi,,Samu Kerevi,Australia,45,Queensland Reds,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Samu Manoa,,Samu Manoa,United States,11,Toulon,Rugby World Cup 2015,international
Samu Tawake,,Samu Tawake,Fiji,2,Fijian Drua,Rugby World Cup 2023,nan
Samuel Marques,,Samuel Marques,Portugal,22,Béziers,Rugby World Cup 2023,international
Samuela Vunisa,,Samuela Vunisa,Italy,8,Saracens,Rugby World Cup 2015,international
Sanele Vavae Tuilagi,,Sanele Vavae Tuilagi,Samoa,4,Carcassonne,Rugby World Cup 2015,international
Santiago Arata,,Santiago Arata,Uruguay,45,Houston SaberCats,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Santiago Carreras,,Santiago Carreras,Argentina,35,Jaguares,"Rugby World Cup 2019, Rugby World Cup 2023",premiership
Santiago Carreras,,Santiago Carreras,Squad caps,1120,Santiago Carreras Lucas Mensa,Rugby World Cup 2019,premiership
Santiago Chocobares,,Santiago Chocobares,Argentina,14,Toulouse,Rugby World Cup 2023,top14
Santiago Civetta,,Santiago Civetta,Uruguay,26,Darlington Mowden Park,"Rugby World Cup 2019, Rugby World Cup 2023",international
Santiago Cordero,,Santiago Cordero,Argentina,12,UAR,Rugby World Cup 2015,international
Santiago Dellapè,,Santiago Dellapè,Italy,44,Biarritz Olympique,Rugby World Cup 2007,international
Santiago Fernández,,Santiago Fernández,Argentina,13,Montpellier,Rugby World Cup 2011,international
Santiago García Botta,,Santiago García Botta,Argentina,5,UAR,Rugby World Cup 2015,international
Santiago Gibernau,,Santiago Gibernau,Uruguay,32,Carrasco Polo,Rugby World Cup 2015,international
Santiago González Bonorino,,Santiago González Bonorino,Argentina,13,Capitolina,Rugby World Cup 2007,international
Santiago González Iglesias,,Santiago González Iglesias,Argentina,18,UAR,Rugby World Cup 2015,international
Santiago Grondona,,Santiago Grondona,Argentina,15,Bristol Bears,Rugby World Cup 2023,premiership
Santiago Medrano,,Santiago Medrano,Argentina,14,Jaguares,Rugby World Cup 2019,top14
Santiago Pedrero,,Santiago Pedrero,Chile,6,Selknam,Rugby World Cup 2023,international
Santiago Socino,,Santiago Socino,Argentina,2,Jaguares,Rugby World Cup 2019,international
Santiago Videla,,Santiago Videla,Chile,25,Selknam,Rugby World Cup 2023,international
Santiago Vilaseca,,Santiago Vilaseca,Uruguay,33,Old Boys,Rugby World Cup 2015,international
Santiago Álvarez,,Santiago Álvarez,Player representation by nation,0,Santiago Álvarez,Rugby World Cup 2023,international
Santiago Álvarez,,Santiago Álvarez,Uruguay,7,Peñarol,Rugby World Cup 2023,international
Schalk Brits,,Schalk Brits,South Africa,13,Saracens,"Rugby World Cup 2015, Rugby World Cup 2019",international
Schalk Burger,,Schalk Burger,South Africa,79,Stormers,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Scotland,,Scotland,Overview,0,Stuart McInally,Rugby World Cup 2019,international
Scott Baldwin,,Scott Baldwin,Wales,10,Ospreys,Rugby World Cup 2015,international
Scott Barrett,,Scott Barrett,New Zealand,62,Crusaders,"Rugby World Cup 2019, Rugby World Cup 2023",nan
Scott Cummings,,Scott Cummings,Scotland,42,Glasgow Warriors,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Scott Fardy,,Scott Fardy,Australia,24,Brumbies,Rugby World Cup 2015,international
Scott Franklin,,Scott Franklin,Canada,8,Castaway Wanderers,"Rugby World Cup 2007, Rugby World Cup 2011",international
Scott Higginbotham,,Scott Higginbotham,Australia,5,Reds,Rugby World Cup 2011,international
Scott LaValla,,Scott LaValla,United States,6,Stade Français,Rugby World Cup 2011,international
Scott Lawson,,Scott Lawson,Scotland,28,Sale Sharks,"Rugby World Cup 2007, Rugby World Cup 2011",international
Scott MacLeod,,Scott MacLeod,Scotland,9,Scarlets,Rugby World Cup 2007,international
Scott Malolua,,Scott Malolua,Samoa,1,Queensland Reds,Rugby World Cup 2019,international
Scott Murray,,Scott Murray,Scotland,85,Montauban,Rugby World Cup 2007,international
Scott Sio,,Scott Sio,Australia,59,Brumbies,"Rugby World Cup 2015, Rugby World Cup 2019",premiership
Scott Spedding,,Scott Spedding,France,10,Clermont,Rugby World Cup 2015,international
Scott Staniforth,,Scott Staniforth,Australia,10,Western Force,Rugby World Cup 2007,international
Scott Williams,,Scott Williams,Wales,32,Scarlets,"Rugby World Cup 2011, Rugby World Cup 2015",international
Seamus Kelly,,Seamus Kelly,United States,20,SFGG,Rugby World Cup 2015,international
Sean Hardman,,Sean Hardman,Australia,3,Queensland Reds,Rugby World Cup 2007,international
Sean Lamont,,Sean Lamont,Scotland,97,Northampton,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Sean Maitland,,Sean Maitland,Scotland,42,London Irish,"Rugby World Cup 2015, Rugby World Cup 2019",international
Sean McMahon,,Sean McMahon,Australia,4,Melbourne Rebels,Rugby World Cup 2015,league-one
Sean McMahon,,Sean McMahon,Player representation by league,0,Sean McMahon,Rugby World Cup 2015,league-one
Sean White,,Sean White,Canada,10,BC Bears,Rugby World Cup 2011,international
Sean-Michael Stephen,,Sean-Michael Stephen,Canada,8,Béziers,Rugby World Cup 2007,international
Seb Davies,,Seb Davies,Call-ups,16,Cardiff,Six Nations 2024,urc
Sebastian Negri,,Sebastian Negri,Italy,59,Benetton,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",international
Seilala Lam,,Seilala Lam,Samoa,23,Perpignan,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Seilala Mapusua,,Seilala Mapusua,Samoa,19,London Irish,"Rugby World Cup 2007, Rugby World Cup 2011",international
Sekonaia Kalou,,Sekonaia Kalou,Fiji,10,Kaikorai,Rugby World Cup 2011,international
Sekope Kepu,,Sekope Kepu,Australia,106,Waratahs,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Sekou Macalou,,Sekou Macalou,France,18,Stade Français,Rugby World Cup 2023,international
Selestino Ravutaumada,,Selestino Ravutaumada,Fiji,4,Fijian Drua,Rugby World Cup 2023,top14
Semi Kunatani,,Semi Kunatani,Fiji,10,Harlequins,Rugby World Cup 2019,international
Semi Radradra,,Semi Radradra,Fiji,15,Bordeaux Bègles,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Semisi Masirewa,,Semisi Masirewa,Japan,5,Hanazono Kintetsu Liners,Rugby World Cup 2023,league-one
Semisi Naevo,,Semisi Naevo,Fiji,2,Green Rockets,Rugby World Cup 2007,international
Semisi Paea,,Semisi Paea,Tonga,3,New England Free Jacks,Rugby World Cup 2023,nan
Semo Sititi,,Semo Sititi,Samoa,27,Docomo,Rugby World Cup 2007,international
Senio Toleafoa,,Senio Toleafoa,Samoa,2,Nevers,Rugby World Cup 2019,international
Seremaia Bai,,Seremaia Bai,Fiji,39,Clermont,"Rugby World Cup 2007, Rugby World Cup 2011",international
Serge Betsen,,Serge Betsen,France,58,Biarritz,Rugby World Cup 2007,international
Sergey Chernyshev,,Sergey Chernyshev,Russia,10,Slava Moscow,Rugby World Cup 2019,international
Sergey Popov,,Sergey Popov,Russia,14,Slava Moscow,Rugby World Cup 2011,international
Sergey Trishin,,Sergey Trishin,Russia,34,VVA Podmoskovye,Rugby World Cup 2011,international
Sergey Yanyushkin,,Sergey Yanyushkin,Russia,15,Lokomotiv Penza,Rugby World Cup 2019,international
Sergio Parisse,,Sergio Parisse,Italy,140,Stade Français,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Seru Rabeni,,Seru Rabeni,Fiji,26,Leicester Tigers,Rugby World Cup 2007,international
Setefano Somoca,,Setefano Somoca,Fiji,2,Nadroga,Rugby World Cup 2011,international
Seti Kiole,,Seti Kiole,Tonga,8,Montauban,Rugby World Cup 2007,international
Sevu Reece,,Sevu Reece,New Zealand,3,Crusaders,Rugby World Cup 2019,nan
Seán Cronin,,Seán Cronin,Ireland,70,Connacht,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Seán O'Brien,,Seán O'Brien,Ireland,37,Leinster,"Rugby World Cup 2011, Rugby World Cup 2015",urc
Shalom Suniula,,Shalom Suniula,United States,14,Seattle Saracens,Rugby World Cup 2015,international
Shalva Mamukashvili,,Shalva Mamukashvili,Georgia,100,Sale Sharks,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Shalva Sutiashvili,,Shalva Sutiashvili,Georgia,77,Massy,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Shane Horgan,,Shane Horgan,Ireland,55,Leinster,Rugby World Cup 2007,international
Shane Jennings,,Shane Jennings,Ireland,10,Leinster,Rugby World Cup 2011,urc
Shane O'Leary,,Shane O'Leary,Canada,13,Nottingham,Rugby World Cup 2019,international
Shane Williams,,Shane Williams,Wales,81,Ospreys,"Rugby World Cup 2007, Rugby World Cup 2011",international
Shannon Frizell,,Shannon Frizell,New Zealand,28,Highlanders,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Shaun Davies,,Shaun Davies,United States,25,Glendale Raptors,Rugby World Cup 2019,international
Shaun Perry,,Shaun Perry,England,10,Bristol,Rugby World Cup 2007,international
Shaun Webb,,Shaun Webb,Japan,31,Coca-Cola West,Rugby World Cup 2011,international
Shawn Pittman,,Shawn Pittman,United States,13,London Welsh,Rugby World Cup 2011,international
Shayne Bolton,,Shayne Bolton,Call-ups,0,Connacht,Six Nations 2025,urc
Shinnosuke Kakinaga,,Shinnosuke Kakinaga,Japan,12,Tokyo Sungoliath,Rugby World Cup 2023,league-one
Shinya Makabe,,Shinya Makabe,Japan,31,Suntory Sungoliath,Rugby World Cup 2015,international
Shoji Ito,,Shoji Ito,Japan,34,Kobelco Steelers,Rugby World Cup 2015,international
Shontayne Hape,,Shontayne Hape,England,12,London Irish,Rugby World Cup 2011,international
Shota Fukui,,Shota Fukui,Japan,2,Saitama Wild Knights,Rugby World Cup 2023,league-one
Shota Horie,,Shota Horie,Japan,72,Panasonic Wild Knights,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Shotaro Onishi,,Shotaro Onishi,Japan,24,Jubilo,Rugby World Cup 2007,international
Shōgo Nakano,,Shōgo Nakano,Japan,7,Tokyo Sungoliath,Rugby World Cup 2023,international
Siale Piutau,,Siale Piutau,Tonga,39,Highlanders,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Siate Tokolahi,,Siate Tokolahi,Tonga,3,Pau,Rugby World Cup 2023,top14
Siegfried Fisi'ihoi,,Siegfried Fisi'ihoi,Tonga,9,Pau,Rugby World Cup 2019,international
Siegfried Fisiʻihoi,,Siegfried Fisiʻihoi,Tonga,23,Pau,Rugby World Cup 2023,international
Sila Puafisi,,Sila Puafisi,Tonga,19,Glasgow Warriors,Rugby World Cup 2015,international
Silao Vaisola Sefo,,Silao Vaisola Sefo,Samoa,0,Alhambra,Rugby World Cup 2007,international
Silvio Orlando,,Silvio Orlando,Italy,13,Benetton Treviso,Rugby World Cup 2007,international
Silviu Florea,,Silviu Florea,Romania,25,Béziers,"Rugby World Cup 2007, Rugby World Cup 2011",international
Simione Kuruvoli,,Simione Kuruvoli,Fiji,7,Fijian Drua,Rugby World Cup 2023,international
Simon Berghan,,Simon Berghan,Scotland,22,Edinburgh,Rugby World Cup 2019,international
Simon Best,,Simon Best,Ireland,19,Ulster,Rugby World Cup 2007,international
Simon Danielli,,Simon Danielli,Scotland,30,Ulster,Rugby World Cup 2011,international
Simon Easterby,,Simon Easterby,Ireland,57,Scarlets,Rugby World Cup 2007,international
Simon Maisuradze,,Simon Maisuradze,Georgia,32,La Voulte-Valence,Rugby World Cup 2015,international
Simon Shaw,,Simon Shaw,England,67,Wasps,"Rugby World Cup 2007, Rugby World Cup 2011",international
Simon Taylor,,Simon Taylor,Scotland,54,Stade Français,Rugby World Cup 2007,international
Simon Webster,,Simon Webster,Scotland,24,Edinburgh,Rugby World Cup 2007,international
Simon Zebo,,Simon Zebo,Ireland,18,Munster,Rugby World Cup 2015,international
Simone Favaro,,Simone Favaro,Italy,24,Glasgow Warriors,Rugby World Cup 2015,international
Simone Ferrari,,Simone Ferrari,Call-ups,50,Benetton,Six Nations 2024,nan
Simone Ferrari,,Simone Ferrari,Italy,60,Benetton,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2025",nan
Simone Gesi,,Simone Gesi,Italy,2,Zebre Parma,"Six Nations 2024, Six Nations 2025",urc
Simão Bento,,Simão Bento,Player representation by nation,0,Simão Bento,Rugby World Cup 2023,international
Simão Bento,,Simão Bento,Portugal,11,Mont-de-Marsan,Rugby World Cup 2023,international
Sioeli Lama,,Sioeli Lama,Romania,6,Steaua București,Rugby World Cup 2023,international
Sione Angaʻaelangi,,Sione Angaʻaelangi,Tonga,5,Stade Niçois,Rugby World Cup 2023,international
Sione Halasili,,Sione Halasili,Japan,0,Yokohama Canon Eagles,Rugby World Cup 2023,league-one
Sione Havili Talitui,,Sione Havili Talitui,Tonga,9,Crusaders,Rugby World Cup 2023,international
Sione Kalamafoni,,Sione Kalamafoni,Tonga,33,Nottingham,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",top14
Sione Lauaki,,Sione Lauaki,New Zealand,7,Waikato,Rugby World Cup 2007,international
Sione Piukala,,Sione Piukala,Tonga,14,Perpignan,Rugby World Cup 2015,international
Sione Timani,,Sione Timani,Tonga,4,Scarlets,Rugby World Cup 2011,international
Sione Tuipulotu,,Sione Tuipulotu,Scotland,30,Glasgow Warriors,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Sione Tuʻipulotu,,Sione Tuʻipulotu,Tonga,23,Yokogawa,Rugby World Cup 2007,international
Sione Vailanu,,Sione Vailanu,Tonga,12,Glasgow Warriors,Rugby World Cup 2023,urc
Sione Vaiomoʻunga,,Sione Vaiomoʻunga,Tonga,7,Toloa Old Boys,Rugby World Cup 2011,international
Sione Vatuvei,,Sione Vatuvei,Japan,5,Panasonic Wild Knights,Rugby World Cup 2011,international
Siosaia Fifita,,Siosaia Fifita,Japan,12,Toyota Verblitz,Rugby World Cup 2023,league-one
Siosateki Havea Mataʻu,,Siosateki Havea Mataʻu,Tonga,1,Chalon-sur-Saône,Rugby World Cup 2007,international
Sipili Falatea,,Sipili Falatea,France,13,Bordeaux-Bègles,Rugby World Cup 2023,top14
Sireli Bobo,,Sireli Bobo,Fiji,9,Biarritz,Rugby World Cup 2007,international
Sireli Maqala,,Sireli Maqala,Fiji,4,Bayonne,Rugby World Cup 2023,top14
Sireli Maqala,,Sireli Maqala,Player representation by nation,0,Sireli Maqala,Rugby World Cup 2023,top14
Sisa Koyamaibole,,Sisa Koyamaibole,Fiji,44,Petrarca Padova,"Rugby World Cup 2007, Rugby World Cup 2011",international
Sitiveni Sivivatu,,Sitiveni Sivivatu,New Zealand,17,Waikato,Rugby World Cup 2007,international
Siua Halanukonuka,,Siua Halanukonuka,Tonga,11,Glasgow Warriors,Rugby World Cup 2019,international
Siua Maile,,Siua Maile,Player representation by nation,0,Siua Maile,Rugby World Cup 2019,nan
Siua Maile,,Siua Maile,Squad caps,439,Siua Maile,Rugby World Cup 2019,nan
Siua Maile,,Siua Maile,Tonga,15,Shirley Rugby Club,"Rugby World Cup 2019, Rugby World Cup 2023",nan
Siya Kolisi,,Siya Kolisi,South Africa,77,Stormers,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",urc
So'otala Fa'aso'o,,So'otala Fa'aso'o,Samoa,1,Perpignan,Rugby World Cup 2023,nan
Soane Havea,,Soane Havea,Tonga,16,Tautahi Gold,Rugby World Cup 2007,international
Soane Tongaʻuiha,,Soane Tongaʻuiha,Tonga,15,Northampton Saints,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Sofiane Guitoune,,Sofiane Guitoune,France,7,Bordeaux Bègles,"Rugby World Cup 2015, Rugby World Cup 2019",international
Solomone Funaki,,Solomone Funaki,Tonga,7,Moana Pasifika,Rugby World Cup 2023,league-one
Solomone Kata,,Solomone Kata,Tonga,9,Leicester Tigers,Rugby World Cup 2023,premiership
Sona Taumalolo,,Sona Taumalolo,Tonga,17,Chiefs,"Rugby World Cup 2011, Rugby World Cup 2015",international
Sonatane Takulua,,Sonatane Takulua,Tonga,52,Newcastle Falcons,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Sonny Bill Williams,,Sonny Bill Williams,New Zealand,53,Crusaders,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Sonny Parker,,Sonny Parker,Wales,23,Ospreys,Rugby World Cup 2007,international
Sorin Socol,,Sorin Socol,Romania,38,Pau,Rugby World Cup 2007,international
Sosefo Maʻake,,Sosefo Maʻake,Squad caps,527,Sosefo Maʻake,Rugby World Cup 2015,international
Sosefo Maʻake,,Sosefo Maʻake,Tonga,1,Havelu Bulldogs,Rugby World Cup 2015,international
Sosefo Sakalia,,Sosefo Sakalia,Tonga,10,Asia Pacific Dragons,Rugby World Cup 2019,international
Soso Matiashvili,,Soso Matiashvili,Georgia,19,Lelo Saracens,Rugby World Cup 2019,international
South Africa,,South Africa,Overview,0,Siya Kolisi,Rugby World Cup 2019,international
Stafford McDowall,,Stafford McDowall,Scotland,8,Glasgow Warriors,"Six Nations 2024, Six Nations 2025",urc
Stanislav Sel'skiy,,Stanislav Sel'skiy,Russia,35,Enisey-STM,Rugby World Cup 2019,international
Steevy Cerqueira,,Steevy Cerqueira,Portugal,12,Chambéry,Rugby World Cup 2023,international
Stelian Burcea,,Stelian Burcea,Romania,50,Timişoara,"Rugby World Cup 2011, Rugby World Cup 2015",international
Stephen Donald,,Stephen Donald,New Zealand,22,Chiefs,Rugby World Cup 2011,international
Stephen Ferris,,Stephen Ferris,Ireland,25,Ulster,"Rugby World Cup 2007, Rugby World Cup 2011",international
Stephen Hoiles,,Stephen Hoiles,Australia,10,Brumbies,Rugby World Cup 2007,international
Stephen Jones,,Stephen Jones,Squad caps,865,Stephen Jones,Rugby World Cup 2011,international
Stephen Jones,,Stephen Jones,Wales,101,Llanelli Scarlets,"Rugby World Cup 2007, Rugby World Cup 2011",international
Stephen Larkham,,Stephen Larkham,Australia,101,Brumbies,Rugby World Cup 2007,international
Stephen Moore,,Stephen Moore,Australia,96,Queensland Reds,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Stephen Varney,,Stephen Varney,Italy,30,Gloucester,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",premiership
Steve Borthwick,,Steve Borthwick,England,28,Bath,Rugby World Cup 2007,international
Steve Luatua,,Steve Luatua,Samoa,3,Bristol Bears,Rugby World Cup 2023,international
Steve Mafi,,Steve Mafi,Tonga,41,Western Force,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Steve Thompson,,Steve Thompson,England,67,London Wasps,Rugby World Cup 2011,international
Steven Kitshoff,,Steven Kitshoff,South Africa,76,Stormers,"Rugby World Cup 2019, Rugby World Cup 2023",international
Steven So'oialo,,Steven So'oialo,Samoa,21,Harlequins,Rugby World Cup 2007,international
Stirling Mortlock,,Stirling Mortlock,Australia,60,Brumbies,Rugby World Cup 2007,international
Stuart Hogg,,Stuart Hogg,Scotland,69,Glasgow Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",top14
Stuart McCloskey,,Stuart McCloskey,Call-ups,19,Ulster,Six Nations 2025,urc
Stuart McCloskey,,Stuart McCloskey,Ireland,17,Ulster,"Rugby World Cup 2023, Six Nations 2024",urc
Stuart McInally,,Stuart McInally,Scotland,49,Edinburgh,"Rugby World Cup 2019, Rugby World Cup 2023",international
Suka Hufanga,,Suka Hufanga,Tonga,22,Brive,"Rugby World Cup 2007, Rugby World Cup 2011",international
Suliasi Vunivalu,,Suliasi Vunivalu,Australia,3,Queensland Reds,Rugby World Cup 2023,top14
